ICOCA,C7,2AE4,ファミリーマート,近鉄生駒駅改札内橋上店,
ICOCA,C7,2AE7,ファミリーマート,近鉄新石切駅改札内店,#近鉄#新石切駅改札内
ICOCA,C7,2AE8,ファミリーマート,近鉄新石切駅改札内店,#近鉄#新石切駅改札内
ICOCA,C7,2AEA,ファミリーマート,近鉄鶴橋駅東3階店,
ICOCA,C7,2AFC,イオン,鶴見緑地店,1階 パン売場
ICOCA,C7,2C30,イオン,東大阪店,2F サービスカウンター
ICOCA,C7,2C40,お弁当 京ざんまい,,新幹線京都駅2F改札外(ASTY京都「八条小町」内)
ICOCA,C7,2D4A,セブン‐イレブン,烏丸御池店,
ICOCA,C7,2E67,ファミリーマート,岡山錦町店,
ICOCA,C7,2E68,ファミリーマート,岡山錦町店,
ICOCA,C7,2E69,ファミリーマート,岡山錦町店,
ICOCA,C7,2E8D,ファミリーマート,新長田駅北店,
ICOCA,C7,2E8F,ファミリーマート,近鉄上本町駅地下中央改札内店,
ICOCA,C7,2E90,ファミリーマート,近鉄上本町駅地下中央改札内店,
ICOCA,C7,2E91,ファミリーマート,近鉄奈良駅改札内店,近鉄奈良駅改札階ラッチ内
ICOCA,C7,2E92,ファミリーマート,近鉄奈良駅改札内店,近鉄奈良駅改札階ラッチ内
ICOCA,C7,2F10,ファミリーマート,近鉄生駒駅改札内橋上店,
ICOCA,C7,2F13,ファミリーマート,近鉄鶴橋駅東3階店,
ICOCA,C7,2F14,ファミリーマート,近鉄奈良駅改札内店,近鉄奈良駅改札階ラッチ内
ICOCA,C7,2F45,ファミリーマート,山口嘉川店,
ICOCA,C7,2FAC,セブン‐イレブン,京都地下鉄三条京阪駅店,地下鉄三条京阪駅構内
ICOCA,C7,2FF2,ローソン,新長田駅西店,
ICOCA,C7,301B,ファミリーマート,近鉄上本町駅地下1番ホーム店,
ICOCA,C7,3030,ファミリーマート,近鉄日本橋駅改札内中央店,
ICOCA,C7,3031,ファミリーマート,近鉄日本橋駅改札内中央店,
ICOCA,C7,303A,ファミリーマート,岡山上道駅前店,
ICOCA,C7,303E,ファミリーマート,近鉄鶴橋駅3番ホーム西店,
ICOCA,C7,303F,ファミリーマート,近鉄鶴橋駅3番ホーム西店,
ICOCA,C7,305A,大垣書店,イオンモール京都五条店,書籍・CD売場
ICOCA,C7,3062,ファミリーマート,近鉄難波駅1番ホーム店,
ICOCA,C7,3063,ファミリーマート,近鉄難波駅1番ホーム店,
ICOCA,C7,3070,ファミリーマート,瀬戸町光明谷店,
ICOCA,C7,3098,ゆめマート,下関駅店,
ICOCA,C7,3099,ゆめマート,下関駅店,
ICOCA,C7,309B,ゆめマート,下関駅店,
ICOCA,C7,30A8,ドトールコーヒーショップ,JR岡山駅2階改札内店,JR岡山駅2階 在来線中央改札内
ICOCA,C7,30AF,おみやげ街道晴れの国,三好野店,JR岡山駅 在来線改札内
ICOCA,C7,30D6,ホテルルートイン,宇部,
ICOCA,C7,30D7,ホテルルートイン,東近江八日市駅前,
ICOCA,C7,3151,#レンタサイクル#駅リンくん,伊丹店,JR伊丹駅構内(1階)
ICOCA,C7,315F,奈良ホテル,ホテルショップ,
ICOCA,C7,318D,ORANGE BAR,,松山空港ターミナルビル1階 到着出口向
ICOCA,C7,319F,ローソン,S OSLなんば駅北1号店,
ICOCA,C7,31A1,ローソン,S OSL北加賀屋店,
ICOCA,C7,31A5,スターバックスコーヒー,JR新大阪アルデ店,
ICOCA,C7,31A9,洋麺屋五右衛門,新大阪店,
ICOCA,C7,31B3,#九州ラーメン#亀王,JR新大阪駅店,JR新大阪駅(改札外)2階 アルデ新大阪
ICOCA,C7,31BB,ブルーブルーエ,アルデ新大阪店,
ICOCA,C7,31C1,ユニクロ,JR新大阪店,
ICOCA,C7,31EA,ツルハドラッグ,窪川店,
ICOCA,C7,3260,エクセルシオール カフェ,ピオレ姫路店,ピオレ姫路 ヤング館 1階
ICOCA,C7,329C,銀座四川,学園前駅ビル店,ル・シエル学園駅2F
