e1f,1d,"大阪シティバス","","三津屋"
e1f,1e,"大阪シティバス","","加島東"
e1f,1f,"大阪シティバス","","加島"
e1f,2,"大阪シティバス","","中津六丁目"
e1f,20,"大阪シティバス","","加島西"
e1f,200,"大阪シティバス","","今福東三丁目"
e1f,201,"大阪シティバス","","今福西六丁目"
e1f,202,"大阪シティバス","","今福東二丁目"
e1f,203,"大阪シティバス","","東中浜公園"
e1f,204,"大阪シティバス","","東中浜二丁目"
e1f,205,"大阪シティバス","","関目六丁目"
e1f,206,"大阪シティバス","","新森二丁目"
e1f,207,"大阪シティバス","","関目四丁目"
e1f,208,"大阪シティバス","","古市三丁目"
e1f,209,"大阪シティバス","","古市二丁目"
e1f,20a,"大阪シティバス","","関目二丁目"
e1f,20b,"大阪シティバス","","関目保育所前"
e1f,20c,"大阪シティバス","","関目三丁目"
e1f,20d,"大阪シティバス","","出入橋"
e1f,20e,"大阪シティバス","","浄正橋"
e1f,20f,"大阪シティバス","","福島西通"
e1f,21,"大阪シティバス","","神崎橋"
e1f,210,"大阪シティバス","","福島税務署前"
e1f,211,"大阪シティバス","","福島郵便局前"
e1f,212,"大阪シティバス","","地下鉄玉川"
e1f,213,"大阪シティバス","","野田"
e1f,214,"大阪シティバス","","野田六丁目"
e1f,215,"大阪シティバス","","西九条"
e1f,216,"大阪シティバス","","此花朝日橋"
e1f,217,"大阪シティバス","","千鳥橋"
e1f,218,"大阪シティバス","","四貫島二丁目"
e1f,219,"大阪シティバス","","此花区役所"
e1f,21a,"大阪シティバス","","春日出"
e1f,21b,"大阪シティバス","","西春日出"
e1f,21c,"大阪シティバス","","東島屋"
e1f,21d,"大阪シティバス","","島屋"
e1f,21e,"大阪シティバス","","西島屋"
e1f,21f,"大阪シティバス","","三本松"
e1f,22,"大阪シティバス","","地下鉄中津"
e1f,220,"大阪シティバス","","島屋橋"
e1f,221,"大阪シティバス","","北港一丁目"
e1f,222,"大阪シティバス","","桜島二丁目"
e1f,223,"大阪シティバス","","桜島梅町"
e1f,224,"大阪シティバス","","桜島梅町二丁目"
e1f,225,"大阪シティバス","","桜島三丁目"
e1f,226,"大阪シティバス","","桜島駅前"
e1f,227,"大阪シティバス","","北港大橋"
e1f,228,"大阪シティバス","","酉島"
e1f,229,"大阪シティバス","","酉島住宅前"
e1f,22a,"大阪シティバス","","酉島車庫前"
e1f,22b,"大阪シティバス","","此花総合高校前"
e1f,22c,"大阪シティバス","","大淀中一丁目"
e1f,22d,"大阪シティバス","","大淀南一丁目"
e1f,22e,"大阪シティバス","","大淀中三丁目"
e1f,22f,"大阪シティバス","","大淀中二丁目"
e1f,23,"大阪シティバス","","豊崎北"
e1f,230,"大阪シティバス","","福島六丁目"
e1f,231,"大阪シティバス","","福島七丁目"
